timestamp,pid,log_type,address,thread_id,event_id,kernel,message,raw,score
2023-03-06 12:51:06.678744+0530,0x2053a91,Default,0x0,61439,0,StocksWidget,"did fetch Watchlist models: [StocksWidget.StockViewModel(stock: StocksCore.Stock(identifier: ""Dow Jones:^DJI"", symbol: ""^DJI"", name: ""Dow Jones Industrial Average"", exchange: ""Dow Jones"", type: StocksCore.StockType.index, symbolDisplayName: ""Dow Jones"", shortName: ""Dow Jones"", compactName: ""DOW"", sector: nil, industry: nil), quote: Optional(Quote(33390.97, 387.37, nil, nil, nil, USD, .closed, .Optional(2023-03-06 14:30:00 +0000),.Optional(2023-03-06 21:00:00 +0000),.Optional(2023-03-06 14:40:43 +0000),.genericDelayed, .unknown, 120.00, .nil,.nil,2023-03-06 07:21:06 +0000),GMT-0500 (fixed)), sparkline: Optional(StocksWidget.StockSparklineViewModel(sparklineModel: TeaCharts.SparklineModel(coordinateSpace: TeaCharts.CoordinateSpace<TeaCharts.CategoryAxis, TeaCharts.ValueAxis>(x: TeaCharts.CategoryAxis(categories: [""1677853800.0"", ""1677854400.0"", ""1677855000.0"", ""1677855600.0"", ""1677856200.0"", ""1677856800.0"", ""1677857400.0"", ""1677858000.0"", ""1677858600.0"", ""1677859200.0"", ""1677859800.0"", ""1677860400.0"", ""1677861000.0"", ""1677861600., id=<decode: missing data>","2023-03-06 12:51:06.678744+0530 0x2053a91  Default     0x0                  61439  0    StocksWidget: did fetch Watchlist models: [StocksWidget.StockViewModel(stock: StocksCore.Stock(identifier: ""Dow Jones:^DJI"", symbol: ""^DJI"", name: ""Dow Jones Industrial Average"", exchange: ""Dow Jones"", type: StocksCore.StockType.index, symbolDisplayName: ""Dow Jones"", shortName: ""Dow Jones"", compactName: ""DOW"", sector: nil, industry: nil), quote: Optional(Quote(33390.97, 387.37, nil, nil, nil, USD, .closed, .Optional(2023-03-06 14:30:00 +0000),.Optional(2023-03-06 21:00:00 +0000),.Optional(2023-03-06 14:40:43 +0000),.genericDelayed, .unknown, 120.00, .nil,.nil,2023-03-06 07:21:06 +0000),GMT-0500 (fixed)), sparkline: Optional(StocksWidget.StockSparklineViewModel(sparklineModel: TeaCharts.SparklineModel(coordinateSpace: TeaCharts.CoordinateSpace<TeaCharts.CategoryAxis, TeaCharts.ValueAxis>(x: TeaCharts.CategoryAxis(categories: [""1677853800.0"", ""1677854400.0"", ""1677855000.0"", ""1677855600.0"", ""1677856200.0"", ""1677856800.0"", ""1677857400.0"", ""1677858000.0"", ""1677858600.0"", ""1677859200.0"", ""1677859800.0"", ""1677860400.0"", ""1677861000.0"", ""1677861600., id=<decode: missing data>",0.04543296620249748
2023-03-06 12:46:25.941343+0530,0x206497a,Default,0x0,9844,0,powerdatad,"(CrashReporterSupport) reading _CRCopyDiagnosticMessagesHistoryValue key AutoSubmit-#263 (stat 0: 511, mode: 100664)","2023-03-06 12:46:25.941343+0530 0x206497a  Default     0x0                  9844   0    powerdatad: (CrashReporterSupport) reading _CRCopyDiagnosticMessagesHistoryValue key AutoSubmit-#263 (stat 0: 511, mode: 100664)",0.045868560671806335
2023-03-06 12:48:09.535228+0530,0x2067ce3,Default,0x0,497,0,wifip2pd,[com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],2023-03-06 12:48:09.535228+0530 0x2067ce3  Default     0x0                  497    0    wifip2pd: [com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],0.04809378460049629
2023-03-06 12:48:09.535961+0530,0x2068c84,Default,0x0,497,0,wifip2pd,[com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],2023-03-06 12:48:09.535961+0530 0x2068c84  Default     0x0                  497    0    wifip2pd: [com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],0.04809378460049629
2023-03-06 12:48:09.537382+0530,0x2067ce3,Default,0x0,497,0,wifip2pd,[com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],2023-03-06 12:48:09.537382+0530 0x2067ce3  Default     0x0                  497    0    wifip2pd: [com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],0.04809378460049629
2023-03-06 12:53:10.339322+0530,0x2068c84,Default,0x0,497,0,wifip2pd,[com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],2023-03-06 12:53:10.339322+0530 0x2068c84  Default     0x0                  497    0    wifip2pd: [com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],0.04809378460049629
2023-03-06 12:53:10.340074+0530,0x2069d31,Default,0x0,497,0,wifip2pd,[com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],2023-03-06 12:53:10.340074+0530 0x2069d31  Default     0x0                  497    0    wifip2pd: [com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],0.04809378460049629
2023-03-06 12:53:10.340834+0530,0x2069d31,Default,0x0,497,0,wifip2pd,[com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],2023-03-06 12:53:10.340834+0530 0x2069d31  Default     0x0                  497    0    wifip2pd: [com.apple.wifip2pd:xpc] XPCSession[airportd] was destroyed [wifip2pdCore/XPCSession.swift:76],0.04809378460049629
2023-03-06 12:46:36.282698+0530,0x204e47e,Default,0x0,0,0,kernel,(AppleH11ANEInterface) 	--generate-static-perf-analytics 	--generate-analytics-buffer 	--ne-frequency=-1.000000 	--pstate-dcs=-1 	--pstate-soc=-1 	--abort-on-layer-tracker-error 	--bss-limit=3221225472 	--foptimize-ne-utilization=true,2023-03-06 12:46:36.282698+0530 0x204e47e  Default     0x0                  0      0    kernel: (AppleH11ANEInterface) 	--generate-static-perf-analytics 	--generate-analytics-buffer 	--ne-frequency=-1.000000 	--pstate-dcs=-1 	--pstate-soc=-1 	--abort-on-layer-tracker-error 	--bss-limit=3221225472 	--foptimize-ne-utilization=true,0.05060124769806862
2023-03-06 12:46:41.418901+0530,0x2051006,Default,0x0,0,0,kernel,"(AppleH11ANEInterface) ANE0:IOReturn H11ANEIn::ANE_deInit(): Statistics: ColdStarts: 1012, JetsamTriggeredColdStarts: 0, Resumes: 0, ResumesFailed: 0, SuspendsSuccessful: 0, SuspendsFailed: 0 FirmwareTimeouts: 0 ANEDeInits: 1012 ANEInitFailures: 0","2023-03-06 12:46:41.418901+0530 0x2051006  Default     0x0                  0      0    kernel: (AppleH11ANEInterface) ANE0:IOReturn H11ANEIn::ANE_deInit(): Statistics: ColdStarts: 1012, JetsamTriggeredColdStarts: 0, Resumes: 0, ResumesFailed: 0, SuspendsSuccessful: 0, SuspendsFailed: 0 FirmwareTimeouts: 0 ANEDeInits: 1012 ANEInitFailures: 0",0.0516158789396286
2023-03-06 12:54:19.535241+0530,0x2069fd4,Default,0x0,475,0,mDNSResponder,"[com.apple.mdns:resolver] [Q39688] Received acceptable 380-byte response from BBMAgiQS over HTTPS via any/0 -- id: 0x0000 (0), flags: 0x8100 (R/Query, RD, NoError), counts: 1/9/0/1, BBjnXfsY IN AAAA?, 900 IN AAAA BBmYJLgM, 900 IN AAAA BBxuehtc, 900 IN AAAA BBNZahYN, 900 IN AAAA BBbDXdgs, 900 IN AAAA BBhTUopC, 900 IN AAAA BBpnBuzi, 900 IN AAAA BBeAzdri, 900 IN AAAA BBsKlblj, 900 IN AAAA BBdnKJba, . OPT 512 0 {CODE8, [7 B]}, {Padding, [69 B]}","2023-03-06 12:54:19.535241+0530 0x2069fd4  Default     0x0                  475    0    mDNSResponder: [com.apple.mdns:resolver] [Q39688] Received acceptable 380-byte response from BBMAgiQS over HTTPS via any/0 -- id: 0x0000 (0), flags: 0x8100 (R/Query, RD, NoError), counts: 1/9/0/1, BBjnXfsY IN AAAA?, 900 IN AAAA BBmYJLgM, 900 IN AAAA BBxuehtc, 900 IN AAAA BBNZahYN, 900 IN AAAA BBbDXdgs, 900 IN AAAA BBhTUopC, 900 IN AAAA BBpnBuzi, 900 IN AAAA BBeAzdri, 900 IN AAAA BBsKlblj, 900 IN AAAA BBdnKJba, . OPT 512 0 {CODE8, [7 B]}, {Padding, [69 B]}",0.05618404969573021
2023-03-06 12:51:15.019739+0530,0x20695b7,Default,0x0,46040,0,AddressBookSourceSync,(AOSKit) AOSKit WARN: (-) Invalid url: https://bsatyarthi%40gmail.com@www.googleapis.com/carddav/v1/principals/bsatyarthi%40gmail.com/,2023-03-06 12:51:15.019739+0530 0x20695b7  Default     0x0                  46040  0    AddressBookSourceSync: (AOSKit) AOSKit WARN: (-) Invalid url: https://bsatyarthi%40gmail.com@www.googleapis.com/carddav/v1/principals/bsatyarthi%40gmail.com/,0.05995645746588707
2023-03-06 12:52:45.167674+0530,0x2069b5c,Default,0x0,46139,0,AddressBookSourceSync,(AOSKit) AOSKit WARN: (-) Invalid url: https://bsatyarthi%40gmail.com@www.googleapis.com/carddav/v1/principals/bsatyarthi%40gmail.com/,2023-03-06 12:52:45.167674+0530 0x2069b5c  Default     0x0                  46139  0    AddressBookSourceSync: (AOSKit) AOSKit WARN: (-) Invalid url: https://bsatyarthi%40gmail.com@www.googleapis.com/carddav/v1/principals/bsatyarthi%40gmail.com/,0.05995645746588707
2023-03-06 12:54:10.633456+0530,0x206a0f0,Default,0x0,46231,0,AddressBookSourceSync,(AOSKit) AOSKit WARN: (-) Invalid url: https://bsatyarthi%40gmail.com@www.googleapis.com/carddav/v1/principals/bsatyarthi%40gmail.com/,2023-03-06 12:54:10.633456+0530 0x206a0f0  Default     0x0                  46231  0    AddressBookSourceSync: (AOSKit) AOSKit WARN: (-) Invalid url: https://bsatyarthi%40gmail.com@www.googleapis.com/carddav/v1/principals/bsatyarthi%40gmail.com/,0.05995645746588707
2023-03-06 12:55:33.742386+0530,0x206a858,Default,0x0,46336,0,AddressBookSourceSync,(AOSKit) AOSKit WARN: (-) Invalid url: https://bsatyarthi%40gmail.com@www.googleapis.com/carddav/v1/principals/bsatyarthi%40gmail.com/,2023-03-06 12:55:33.742386+0530 0x206a858  Default     0x0                  46336  0    AddressBookSourceSync: (AOSKit) AOSKit WARN: (-) Invalid url: https://bsatyarthi%40gmail.com@www.googleapis.com/carddav/v1/principals/bsatyarthi%40gmail.com/,0.05995645746588707
2023-03-06 12:46:41.418905+0530,0x2051006,Default,0x0,0,0,kernel,(AppleH11ANEInterface) ANE0:IOReturn H11ANEIn::ANE_deInit(): Work Stats:  WorkSubmitted: 166457 WorkSubmitFailed 41757 WorkBegin: 166457 WorkEnded: 166457 PendingRequests: 0,2023-03-06 12:46:41.418905+0530 0x2051006  Default     0x0                  0      0    kernel: (AppleH11ANEInterface) ANE0:IOReturn H11ANEIn::ANE_deInit(): Work Stats:  WorkSubmitted: 166457 WorkSubmitFailed 41757 WorkBegin: 166457 WorkEnded: 166457 PendingRequests: 0,0.05998087674379349
2023-03-06 12:54:50.108893+0530,0x206a572,Default,0x0,578,0,knowledge-agent,(CFNetwork) writeDBwithCachedResponse-ERROR: (_dbWriteConnection=0x127ad7b90) insert SQL stmnt. is nil for storage: /Users/badalsatyarthi/Library/Caches/com.apple.knowledge-agent,2023-03-06 12:54:50.108893+0530 0x206a572  Default     0x0                  578    0    knowledge-agent: (CFNetwork) writeDBwithCachedResponse-ERROR: (_dbWriteConnection=0x127ad7b90) insert SQL stmnt. is nil for storage: /Users/badalsatyarthi/Library/Caches/com.apple.knowledge-agent,0.06029736250638962
2023-03-06 12:54:22.443389+0530,0x206a2c1,Default,0x0,46267,0,mlruntimed,"(CrashReporterSupport) preping SetDiagnosticMessagesHistoryValue key SeedAutoSubmit-#1 (stat 0: 511, mode: 100664) value (null)","2023-03-06 12:54:22.443389+0530 0x206a2c1  Default     0x0                  46267  0    mlruntimed: (CrashReporterSupport) preping SetDiagnosticMessagesHistoryValue key SeedAutoSubmit-#1 (stat 0: 511, mode: 100664) value (null)",0.060721494257450104
2023-03-06 12:53:47.820447+0530,0x2069f56,Error,0x0,46215,0,parsec-fbf,(Osprey) [com.apple.osprey:Absinthe] -[OspreyConnectionPreferences deleteCertificateData] Error deleting certificate from keychain.,2023-03-06 12:53:47.820447+0530 0x2069f56  Error       0x0                  46215  0    parsec-fbf: (Osprey) [com.apple.osprey:Absinthe] -[OspreyConnectionPreferences deleteCertificateData] Error deleting certificate from keychain.,0.06562595069408417
2023-03-06 12:53:48.512069+0530,0x2069f5b,Error,0x0,46215,0,parsec-fbf,(Osprey) [com.apple.osprey:Absinthe] -[OspreyConnectionPreferences deleteCertificateData] Error deleting certificate from keychain.,2023-03-06 12:53:48.512069+0530 0x2069f5b  Error       0x0                  46215  0    parsec-fbf: (Osprey) [com.apple.osprey:Absinthe] -[OspreyConnectionPreferences deleteCertificateData] Error deleting certificate from keychain.,0.06562595069408417
2023-03-06 12:54:26.612217+0530,0x2065d1e,Default,0x0,440,0,mobileassetd,(Security) [com.apple.securityd:security_exception] CSSM Exception: -2147415733 CSSMERR_CSP_INVALID_SIGNATURE,2023-03-06 12:54:26.612217+0530 0x2065d1e  Default     0x0                  440    0    mobileassetd: (Security) [com.apple.securityd:security_exception] CSSM Exception: -2147415733 CSSMERR_CSP_INVALID_SIGNATURE,0.0679565817117691
2023-03-06 12:54:26.612281+0530,0x2065d1e,Default,0x0,440,0,mobileassetd,(Security) [com.apple.securityd:security_exception] CSSM Exception: -2147415733 CSSMERR_CSP_INVALID_SIGNATURE,2023-03-06 12:54:26.612281+0530 0x2065d1e  Default     0x0                  440    0    mobileassetd: (Security) [com.apple.securityd:security_exception] CSSM Exception: -2147415733 CSSMERR_CSP_INVALID_SIGNATURE,0.0679565817117691
2023-03-06 12:46:36.282479+0530,0x2051006,Default,0x0,0,0,kernel,"(AppleH11ANEInterface) ANE0:IOReturn H11ANEIn::ANE_Init(): Statistics: ColdStarts: 1012, JetsamTriggeredColdStarts: 0, Resumes: 0, ResumesFailed: 0, SuspendsSuccessful: 0, SuspendsFailed: 0 FirmwareTimeouts: 0 ANEDeInits: 1011 ANEInitFailures: 0","2023-03-06 12:46:36.282479+0530 0x2051006  Default     0x0                  0      0    kernel: (AppleH11ANEInterface) ANE0:IOReturn H11ANEIn::ANE_Init(): Statistics: ColdStarts: 1012, JetsamTriggeredColdStarts: 0, Resumes: 0, ResumesFailed: 0, SuspendsSuccessful: 0, SuspendsFailed: 0 FirmwareTimeouts: 0 ANEDeInits: 1011 ANEInitFailures: 0",0.06832569092512131
2023-03-06 12:46:01.611941+0530,0x71b,Default,0x0,0,0,kernel,(IO80211Family) LQM-WIFI: slow-wifi Tx AMPDUDensity(actual:1 expectedAtQueueFull:42) retries:1 fails:0 fwFrames:15 hostFrames:0 hostFails:0 ctlPkts:2(10595) symptomsFails:0,2023-03-06 12:46:01.611941+0530 0x71b      Default     0x0                  0      0    kernel: (IO80211Family) LQM-WIFI: slow-wifi Tx AMPDUDensity(actual:1 expectedAtQueueFull:42) retries:1 fails:0 fwFrames:15 hostFrames:0 hostFails:0 ctlPkts:2(10595) symptomsFails:0,0.06832946836948395
2023-03-06 12:55:49.644243+0530,0x2068be4,Default,0x0,381,0,syspolicyd,(Security) [com.apple.securityd:SecError] Trust evaluate failure: [leaf TemporalValidity] [ca1 TemporalValidity],2023-03-06 12:55:49.644243+0530 0x2068be4  Default     0x0                  381    0    syspolicyd: (Security) [com.apple.securityd:SecError] Trust evaluate failure: [leaf TemporalValidity] [ca1 TemporalValidity],0.07066337764263153
